1.000000000000000000e+00,1.600000000000000000e+02,7.901266025641025408e+02,1.367521367521367495e+02,3.205128205128205017e-03,1.200000000000000000e+01,1.511692307692307402e+01,2.625641025641023973e-01,0.000000000000000000e+00,5.730000000000000426e+00,1.371055156310492684e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.530000000000000071e+01,6.952143552209682831e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.720000000000000284e+01,3.910646434446077365e+03,1.515583017224399100e+03,2.680741661143761121e+02,5.200000000000000000e+01,7.238397108843540764e+02,3.503204837490554837e+02,1.096153628117915559e+02
1.000000000000000000e+00,1.440000000000000000e+02,1.663830128205128176e+02,1.094017094017094127e+00,0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.410000000000000142e+00,1.170172120596206650e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.887000000000000099e+01,3.268766100829502363e+01,2.790922085134075026e+00,0.000000000000000000e+00,2.060000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,1.527166666666666970e+03,8.847222222222223991e+02,3.756666666666666856e+02
1.000000000000000000e+00,1.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.479999999999999982e+00,1.329002129307009625e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.914000000000000057e+01,3.576922360239790066e+01,3.478772210604589077e+00,0.000000000000000000e+00,3.810000000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,3.644207766439911325e+02,1.287739984882843771e+02,1.681377551020414174e+01
1.000000000000000000e+00,1.700000000000000000e+02,1.554966346153846189e+03,4.615384615384615472e+02,2.968269230769230660e+01,7.500000000000000000e+00,5.849519230769230083e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.410000000000000142e+00,2.931876097077042775e+00,3.768942573235253835e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.198999999999999844e+01,8.083153641607415807e+01,1.856035596217297012e+01,2.315283877038902816e-01,2.426000000000000156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,1.159666666666666742e+03,6.397222222222226264e+02,2.531666666666668561e+02
1.000000000000000000e+00,1.340000000000000000e+02,3.154326923076922995e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.359999999999999964e+01,2.849538461538460155e+01,2.100512820512819179e+00,0.000000000000000000e+00,3.500000000000000000e+00,2.209315718157185574e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.598999999999999844e+01,1.004500253903527174e+01,1.831079278776900215e-02,0.000000000000000000e+00,5.734000000000000341e+01,3.598864206187110426e+02,7.704032121244157594e+00,0.000000000000000000e+00,4.900000000000000000e+01,5.274698129251702312e+02,2.247694633408921163e+02,5.220209750566906592e+01
1.000000000000000000e+00,1.320000000000000000e+02,1.949839743589743435e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000178e+00,4.807692307692307265e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.469999999999999751e+00,3.109021863627564386e+00,4.918378113304931742e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.076999999999999957e+01,5.856067559424231916e+01,1.011827486639714557e+01,2.067440401505767902e-04,1.414000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,3.186070011337870369e+02,1.041889644746788974e+02,1.018622448979596129e+01
1.000000000000000000e+00,1.420000000000000000e+02,1.274150641025641022e+02,1.367521367521367659e-01,0.000000000000000000e+00,4.049999999999999822e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.379999999999999893e+00,6.049167634533424659e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.080999999999999872e+01,2.379046249825737119e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.620000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,9.991057256235835382e+01,1.209372637944069417e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080000000000000071e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.589999999999999858e+00,1.890330482965543735e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.310999999999999943e+01,1.397192752335146837e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.719999999999999751e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.800000000000000000e+01,1.159666666666666742e+03,6.397222222222226264e+02,2.531666666666668561e+02
1.000000000000000000e+00,1.140000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.830000000000000071e+00,1.006430265195510168e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.485999999999999943e+01,5.356762623727870931e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.490000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,6.076388888888898165e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.320000000000000000e+02,1.949839743589743435e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.799999999999999822e+00,1.496801680700735382e+00,6.870563943734403913e-06,0.000000000000000000e+00,1.000000000000000000e+00,3.010999999999999943e+01,4.842916734455597805e+01,6.865997200148712842e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,7.942555272108846793e+02,3.965789871504160260e+02,1.320592403628119769e+02
1.000000000000000000e+00,2.060000000000000000e+02,7.020000000000000000e+03,3.919500000000000000e+03,1.579500000000000000e+03,6.000000000000000000e+00,2.461538461538459802e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.950000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.680999999999999872e+01,1.477273337341419257e+01,2.047519052929972772e-01,0.000000000000000000e+00,5.606000000000000227e+01,3.193860873895513919e+02,4.653987815698033437e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.306666666666666970e+03,7.377222222222223991e+02,3.021666666666667425e+02
1.000000000000000000e+00,1.340000000000000000e+02,3.154326923076922995e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.409999999999999964e+01,3.389274038461537231e+01,3.246987179487177855e+00,0.000000000000000000e+00,4.440000000000000391e+00,1.274558270421991546e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.308999999999999986e+01,1.370295669524607796e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,1.460177154195012292e+02,2.656991685563119532e+01,7.653061224490124471e-03
1.000000000000000000e+00,1.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.879999999999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.157000000000000028e+01,1.774842517077937221e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.320000000000000000e+02,1.949839743589743435e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.870000000000000107e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.362999999999999901e+01,2.225862827617455242e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.699999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.650000000000000355e+00,4.236592548076923315e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.290000000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.353000000000000114e+01,2.046287074794371996e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,7.942555272108846793e+02,3.965789871504160260e+02,1.320592403628119769e+02
1.000000000000000000e+00,1.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.439999999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.589000000000000057e+01,9.549180864003913527e+00,1.121522607927894280e-02,0.000000000000000000e+00,3.003000000000000114e+01,1.693971694701105646e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,3.644207766439911325e+02,1.287739984882843771e+02,1.681377551020414174e+01
1.000000000000000000e+00,1.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,5.849519230769230083e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.533000000000000007e+01,1.372816666666666663e+02,8.008097222222221490e+01,3.432041666666668078e+01,0.000000000000000000e+00,2.530999999999999872e+01,6.991669226613690391e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.449000000000000199e+01,1.006405337654091170e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,5.274698129251702312e+02,2.247694633408921163e+02,5.220209750566906592e+01
1.000000000000000000e+00,1.460000000000000000e+02,2.125817307692307736e+02,3.692307692307692513e+00,0.000000000000000000e+00,1.050000000000000000e+01,7.157548076923076152e+00,6.410256410256342488e-05,0.000000000000000000e+00,8.289999999999999147e+00,1.243635857094463582e+01,2.248132724222477563e+00,5.143641114982554089e-04,1.000000000000000000e+00,3.272999999999999687e+01,9.675932032448064035e+01,2.545620117338165045e+01,8.590962045169382444e-01,1.389000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,7.942555272108846793e+02,3.965789871504160260e+02,1.320592403628119769e+02
1.000000000000000000e+00,1.580000000000000000e+02,6.760817307692307168e+02,9.969230769230769340e+01,0.000000000000000000e+00,2.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.459999999999999964e+00,7.142960548296551693e+00,6.807186940250351537e-01,0.000000000000000000e+00,1.000000000000000000e+00,2.930000000000000071e+01,3.768361155722851663e+01,3.935289483712077097e+00,0.000000000000000000e+00,5.328000000000000114e+01,2.421313197439911846e+02,1.018730954951147849e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.453666666666666970e+03,8.357222222222223991e+02,3.511666666666667425e+02
1.000000000000000000e+00,1.240000000000000000e+02,5.496794871794872250e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,3.276307692307693031e+01,2.990769230769229736e+00,0.000000000000000000e+00,6.230000000000000426e+00,2.441057334010841462e+00,1.416440831074978687e-02,0.000000000000000000e+00,1.000000000000000000e+00,3.008999999999999986e+01,4.814194403840793512e+01,6.780232791951307014e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,1.233166666666666970e+03,6.887222222222223991e+02,2.776666666666668561e+02
