4.572211099999999862e-01 -2.468365899999999946e-01
-5.147060399999999758e-01 2.072238299999999978e-01
-4.658399300000000132e-01 6.159643799999999642e-03
3.154720400000000091e-01 -4.098704499999999973e-01
3.629567699999999841e-01 -4.151090199999999952e-01
5.255372000000000376e-01 -2.335778400000000088e-01
4.695251300000000128e-02 3.926359300000000219e-01
4.480591500000000171e-01 -4.953573000000000004e-01
1.391554000000000124e-01 8.754606800000000466e-02
3.132477100000000125e-01 -1.960113199999999889e-01
5.030065599999999915e-01 -2.182178399999999963e-01
-5.360975999999999519e-01 -2.320680300000000085e-01
1.250144199999999872e-01 4.295323699999999967e-01
-7.765989100000000311e-01 2.716905500000000098e-03
7.430238299999999962e-02 2.141973100000000019e-01
-8.579971400000000470e-01 -9.042922700000000785e-03
3.836147500000000043e-01 -3.803576799999999758e-01
5.008420000000000094e-01 -3.302424400000000260e-01
5.217677200000000320e-02 2.662816800000000206e-01
-7.431482600000000049e-01 1.456336099999999967e-01
-6.122547499999999587e-01 -8.536999900000000197e-02
-6.790236400000000394e-01 -1.076160699999999942e-01
3.704502299999999915e-01 -4.861180099999999893e-01
-6.529761699999999669e-01 6.667177900000000046e-02
4.150946600000000042e-01 -2.572819900000000160e-01
-7.480478499999999586e-01 7.966077800000000153e-02
4.912936999999999999e-01 -3.128636399999999984e-01
-7.319225799999999893e-01 -2.056837400000000038e-01
2.381512000000000073e-01 4.943271300000000035e-01
1.997806500000000041e-01 -1.549544599999999953e-02
-2.109896900000000075e-01 -4.742898499999999989e-02
2.118663899999999878e-01 2.673749100000000212e-01
-3.584534700000000136e-03 1.893563299999999894e-01
5.196826700000000132e-01 -2.397674099999999864e-01
5.256801899999999916e-01 -7.287528999999999535e-02
-6.571598800000000296e-01 2.515877799999999831e-01
3.423716800000000116e-01 2.618723700000000210e-01
-5.613711000000000118e-01 2.670228000000000046e-01
-4.727920099999999848e-01 1.091833200000000004e-01
4.597489000000000159e-01 -4.965206200000000236e-01
5.163510900000000126e-01 -3.012108399999999797e-01
1.522243199999999963e-01 3.946792499999999815e-01
3.611570000000000058e-02 2.183258899999999947e-01
-7.633719300000000318e-01 -3.073530600000000113e-01
7.247762600000000333e-02 3.845117900000000200e-01
-7.051412900000000317e-01 -2.474078200000000005e-01
6.369291000000000258e-01 -1.438699800000000084e-01
